shortName,symbol,fullExchangeName,dividendDate,trailingAnnualDividendYield,averageAnalystRating,trailingPE,trailingAnnualDividendRate
Service Properties Trust - Shar,SVC,NasdaqGS,2023-02-15 18:00:00,0.04113614,3.0 - Hold,,0.42
Silvercorp Metals Inc.,SVM,NYSE American,2022-12-15 18:00:00,0.008012821,2.0 - Buy,23.538462,0.025
"Smith & Wesson Brands, Inc.",SWBI,NasdaqGS,2023-03-29 19:00:00,0.034545455,2.3 - Buy,8.278195,0.38
"Stanley Black & Decker, Inc.",SWK,NYSE,2023-03-20 19:00:00,0.039849624,2.9 - Hold,76.4,3.18
"Skyworks Solutions, Inc.",SWKS,NasdaqGS,2023-03-20 19:00:00,0.021128021,2.5 - Buy,15.984808,2.36
"Southwest Gas Holdings, Inc.",SWX,NYSE,2023-05-31 19:00:00,0.0405584,2.3 - Buy,,2.455
"SunCoke Energy, Inc.",SXC,NYSE,2023-02-28 18:00:00,0.032902468,2.0 - Buy,7.605263,0.28
Standex International Corporati,SXI,NYSE,2023-02-23 18:00:00,0.009383022,1.7 - Buy,19.66099,1.06
Sensient Technologies Corporati,SXT,NYSE,2023-02-28 18:00:00,0.023108356,2.0 - Buy,21.402401,1.64
"Stock Yards Bancorp, Inc.",SYBT,NasdaqGS,2023-04-02 19:00:00,0.021481063,3.2 - Hold,16.75767,1.14
Synchrony Financial,SYF,NYSE,2023-02-16 18:00:00,0.031141868,2.6 - Hold,5.001715,0.9
Stryker Corporation,SYK,NYSE,2023-04-27 19:00:00,0.010383475,2.2 - Buy,44.968952,2.835
Sysco Corporation,SYY,NYSE,2023-04-27 19:00:00,0.025873566,2.4 - Buy,26.798561,1.94
AT&T Inc.,T,NYSE,2023-01-31 18:00:00,0.060622614,2.6 - Hold,,1.11
TransAlta Corporation,TAC,NYSE,2023-03-31 19:00:00,0.025798524,2.0 - Buy,814.00006,0.21
Taitron Components Incorporated,TAIT,NasdaqCM,2023-02-27 18:00:00,0.05070423,,6.101695,0.18
TravelCenters of America Inc.  ,TANNI,NasdaqGS,2023-10-15 19:00:00,,,35.73222,
TravelCenters of America Inc.  ,TANNL,NasdaqGS,2023-11-29 18:00:00,,,35.19526,
TravelCenters of America Inc.  ,TANNZ,NasdaqGS,2023-10-15 19:00:00,,,35.355648,
Molson Coors Beverage Company,TAP,NYSE,2023-03-16 19:00:00,0.02919708,3.0 - Hold,,1.52
Molson Coors Beverage Company M,TAP-A,NYSE,2023-03-16 19:00:00,0.024319999,,,1.52
AT&T Inc. 5.350% Global Notes d,TBB,NYSE,2023-04-30 19:00:00,0.08844444,,4.5742188,1.99
AT&T Inc. 5.625% Global Notes d,TBC,NYSE,2023-04-30 19:00:00,,,,
Thornburg Income Builder Opport,TBLD,NasdaqGS,2023-03-19 19:00:00,0.0,,,0.0
Territorial Bancorp Inc.,TBNK,NasdaqGS,2023-02-22 18:00:00,0.047471624,2.7 - Hold,11.316668,0.92
"TC Bancshares, Inc.",TCBC,NasdaqCM,2023-01-17 18:00:00,0.003295979,,16.31579,0.05
"Texas Capital Bancshares, Inc. ",TCBIO,NasdaqGS,2023-03-14 19:00:00,0.0,,4.7991915,0.0
TriCo Bancshares,TCBK,NasdaqGS,2023-03-23 19:00:00,0.02511989,1.8 - Buy,11.81701,1.1
"Texas Community Bancshares, Inc",TCBS,NasdaqCM,2023-03-23 19:00:00,0.0,,22.142857,0.0
The Community Financial Corpora,TCFC,NasdaqCM,2023-04-23 19:00:00,0.02013809,2.5 - Buy,7.2300005,0.7
Tricon Residential Inc.,TCN,NYSE,2023-04-14 19:00:00,0.029743588,1.9 - Buy,3.979798,0.232
BlackRock TCP Capital Corp.,TCPC,NasdaqGS,2023-03-30 19:00:00,0.121878125,1.9 - Buy,,1.22
Toronto Dominion Bank (The),TD,NYSE,2023-04-29 19:00:00,0.062900715,2.2 - Buy,9.622296,3.63
Transdigm Group Incorporated,TDG,NYSE,2022-08-25 19:00:00,0.0,2.0 - Buy,48.650272,0.0
"Telephone and Data Systems, Inc",TDS,NYSE,2023-03-30 19:00:00,0.06889953,2.6 - Hold,,0.72
Bio-Techne Corp,TECH,NasdaqGS,2023-02-26 18:00:00,0.0043974165,1.6 - Buy,46.220123,0.32
Teck Resources Ltd,TECK,NYSE,2023-03-30 19:00:00,0.014863258,1.8 - Buy,6.721021,0.5
"Tectonic Financial, Inc. - 9.00",TECTP,NasdaqCM,2023-02-14 18:00:00,0.025150906,,3.8225727,0.25
Telefonica SA,TEF,NYSE,2023-01-02 18:00:00,0.07594937,1.0 - Strong Buy,12.281251,0.3
TE Connectivity Ltd. New Switze,TEL,NYSE,2023-03-02 18:00:00,0.017590575,2.4 - Buy,18.235037,2.18
Tellurian Inc. 8.25% Senior Not,TELZ,NYSE American,2023-04-29 19:00:00,,,,
Telecom Argentina SA,TEO,NYSE,2022-07-04 19:00:00,0.0,3.7 - Underperform,,0.0
"Teradyne, Inc.",TER,NasdaqGS,2023-03-16 19:00:00,0.0042872457,2.2 - Buy,25.720875,0.44
Terex Corporation,TEX,NYSE,2023-03-19 19:00:00,0.010475423,2.3 - Buy,12.236453,0.52
Truist Financial Corporation,TFC,NYSE,2023-02-28 18:00:00,0.062305298,2.5 - Buy,7.2395597,2.0
TFI International Inc.,TFII,NYSE,2023-01-15 18:00:00,0.009808895,2.0 - Buy,13.1929035,1.16
"Triumph Financial, Inc. - Depos",TFINP,NasdaqGS,2023-03-29 19:00:00,0.0,,,0.0
Triple Flag Precious Metals Cor,TFPM,NYSE,2023-03-14 19:00:00,0.015587529,,38.696968,0.195
"Terra Income Fund 6, LLC 7.00% ",TFSA,NYSE,2023-03-29 19:00:00,,,,
TFS Financial Corporation,TFSL,NasdaqGS,2023-03-20 19:00:00,0.08766485,2.5 - Buy,46.928574,1.13
Teleflex Incorporated,TFX,NYSE,2023-03-14 19:00:00,0.0060313097,2.4 - Buy,30.475067,1.36
Tredegar Corporation,TG,NYSE,2023-03-31 19:00:00,0.047992166,,6.3684216,0.49
Textainer Group Holdings Limite,TGH,NYSE,2023-03-14 19:00:00,0.03348214,1.0 - Strong Buy,5.3138566,1.05
Tecnoglass Inc.,TGLS,NYSE,2023-01-30 18:00:00,0.0074211503,1.4 - Strong Buy,12.808442,0.28
TEGNA Inc,TGNA,NYSE,2023-04-02 19:00:00,0.024691356,2.3 - Buy,5.4910393,0.38
Target Corporation,TGT,NYSE,2023-06-09 19:00:00,0.024885314,2.2 - Buy,27.084719,3.96
First Financial Corporation Ind,THFF,NasdaqGS,2023-01-12 18:00:00,0.027314113,3.0 - Hold,6.8790464,1.08
Hanover Insurance Group Inc,THG,NYSE,2023-03-30 19:00:00,0.0243553,2.3 - Buy,40.651756,3.06
"Thor Industries, Inc.",THO,NYSE,2023-01-12 18:00:00,0.022068966,2.8 - Hold,6.108333,1.76
"Interface, Inc.",TILE,NasdaqGS,2022-12-15 18:00:00,0.005050505,2.5 - Buy,24.500002,0.04
TIM S.A.,TIMB,NYSE,2023-01-30 18:00:00,0.0,2.2 - Buy,18.164179,0.0
Tiptree Inc.,TIPT,NasdaqCM,2023-03-26 19:00:00,0.010596026,,,0.16
"TJX Companies, Inc. (The)",TJX,NYSE,2023-03-01 18:00:00,0.015911542,1.9 - Buy,25.37415,1.18
Turkcell Iletisim Hizmetleri AS,TKC,NYSE,2022-08-02 19:00:00,0.0,1.0 - Strong Buy,6.9365077,0.0
Timken Company (The),TKR,NYSE,2023-03-05 18:00:00,0.0156648,1.8 - Buy,14.01421,1.23
"PT Telekomunikasi Indonesia, Tb",TLK,NYSE,2022-07-10 19:00:00,0.0,1.0 - Strong Buy,18.238094,0.0
Thermo Fisher Scientific Inc,TMO,NYSE,2023-04-13 19:00:00,0.0022111663,2.0 - Buy,32.388954,1.2
Tompkins Financial Corporation,TMP,NYSE American,2023-02-14 18:00:00,0.033816427,3.0 - Hold,12.173175,2.31
Tennant Company,TNC,NYSE,2023-03-14 19:00:00,0.015685365,2.0 - Buy,19.151161,1.015
Travel   Leisure Co.,TNL,NYSE,2023-03-30 19:00:00,0.043454647,2.2 - Buy,9.054893,1.6
Tsakos Energy Navigation Ltd,TNP,NYSE,2022-12-19 18:00:00,0.004587156,1.0 - Strong Buy,,0.1
"Toll Brothers, Inc.",TOL,NYSE,2023-04-20 19:00:00,0.013932428,2.4 - Buy,5.267025,0.8
Towne Bank,TOWN,NasdaqGS,2023-04-11 19:00:00,0.032600734,2.7 - Hold,11.361446,0.89
"Turning Point Brands, Inc.",TPB,NYSE,2023-04-06 19:00:00,0.011693058,2.3 - Buy,32.03125,0.24
TPG Inc.,TPG,NasdaqGS,2023-03-09 18:00:00,0.056866955,2.7 - Hold,,1.59
Texas Pacific Land Corporation,TPL,NYSE,2023-03-14 19:00:00,0.007529034,2.5 - Buy,29.748297,12.0
"Tapestry, Inc.",TPR,NYSE,2023-03-26 19:00:00,0.027127005,2.1 - Buy,12.510638,1.1
"Terra Property Trust, Inc. 6.00",TPTA,NYSE,2023-03-29 19:00:00,,,,
TriplePoint Venture Growth BDC ,TPVG,NYSE,2023-03-30 19:00:00,0.1326624,2.6 - Hold,,1.45
"Tempur Sealy International, Inc",TPX,NYSE,2023-03-08 18:00:00,0.010604453,2.2 - Buy,15.319838,0.4
"Tootsie Roll Industries, Inc.",TR,NYSE,2023-03-29 19:00:00,0.0078268675,,41.943924,0.349
"Targa Resources, Inc.",TRGP,NYSE,2023-02-14 18:00:00,0.02054292,1.6 - Buy,18.813698,1.4
Thomson Reuters Corp,TRI,NYSE,2023-03-15 19:00:00,0.01465503,2.6 - Hold,43.759716,1.78
Trinity Capital Inc.,TRIN,NasdaqGS,2023-01-12 18:00:00,0.13463035,2.3 - Buy,,1.73
Trinity Capital Inc. - 7.00% No,TRINL,NasdaqGM,2023-03-14 19:00:00,,,,
TORM plc,TRMD,NasdaqGS,2022-12-07 18:00:00,0.0,1.3 - Strong Buy,9.271505,0.0
Trustmark Corporation,TRMK,NasdaqGS,2023-03-14 19:00:00,0.035979666,3.0 - Hold,22.956896,0.92
"Trinity Industries, Inc.",TRN,NYSE,2023-04-27 19:00:00,0.042016804,2.6 - Hold,23.242424,0.95
Terreno Realty Corporation,TRNO,NYSE,2023-04-05 19:00:00,0.02373697,2.0 - Buy,23.678162,1.48
"T. Rowe Price Group, Inc.",TROW,NasdaqGS,2023-03-29 19:00:00,0.045002814,3.5 - Hold,16.117735,4.8
Tronox Holdings plc,TROX,NYSE,2023-04-05 19:00:00,0.038669758,2.3 - Buy,4.493243,0.5
TC Energy Corporation,TRP,NYSE,2023-04-27 19:00:00,0.096230954,3.1 - Hold,85.25,3.6
TriMas Corporation,TRS,NasdaqGS,2023-03-08 18:00:00,0.0057950015,3.0 - Hold,18.925169,0.16
TrustCo Bank Corp NY,TRST,NasdaqGS,2023-04-02 19:00:00,0.04140969,4.0 - Underperform,8.741935,1.41
Triton International Limited,TRTN,NYSE,2023-03-23 19:00:00,0.043895304,2.7 - Hold,5.7229915,2.7
"TPG RE Finance Trust, Inc.",TRTX,NYSE,2023-01-24 18:00:00,0.13132694,2.4 - Buy,,0.96
TransUnion,TRU,NYSE,2023-03-23 19:00:00,0.006505123,2.0 - Buy,45.25926,0.4
"The Travelers Companies, Inc.",TRV,NYSE,2023-03-30 19:00:00,0.022043366,2.7 - Hold,15.106141,3.67
Tenaris S.A.,TS,NYSE,2022-11-29 18:00:00,0.017801046,1.9 - Buy,7.2738695,0.51
"Timberland Bancorp, Inc.",TSBK,NasdaqGM,2023-02-23 18:00:00,0.031139418,,9.405941,0.88
Tractor Supply Company,TSCO,NasdaqGS,2023-03-13 19:00:00,0.01590251,2.1 - Buy,24.036774,3.68
Trinseo PLC,TSE,NYSE,2023-04-19 19:00:00,0.06474456,2.6 - Hold,,1.28
"Sixth Street Specialty Lending,",TSLX,NYSE,2023-03-30 19:00:00,0.1006399,2.0 - Buy,12.720588,1.73
Taiwan Semiconductor Manufactur,TSM,NYSE,2023-07-12 19:00:00,0.12753443,1.8 - Buy,14.473258,11.0
"Tyson Foods, Inc.",TSN,NYSE,2023-06-14 19:00:00,0.031991746,2.8 - Hold,8.569546,1.86
"Townsquare Media, Inc.",TSQ,NYSE,2023-04-30 19:00:00,0.0,1.3 - Strong Buy,12.147059,0.0
Trane Technologies plc,TT,NYSE,2023-03-30 19:00:00,0.01500728,3.0 - Hold,25.37395,2.68
Toro Company (The),TTC,NYSE,2023-01-10 18:00:00,0.011600711,2.8 - Hold,24.511362,1.24
TotalEnergies SE,TTE,NYSE,2023-04-13 19:00:00,0.052362688,2.0 - Buy,7.6644473,3.003
"TTEC Holdings, Inc.",TTEC,NasdaqGS,2023-04-19 19:00:00,0.028052805,2.4 - Buy,16.701834,1.02
"Tetra Tech, Inc.",TTEK,NasdaqGS,2023-02-23 18:00:00,0.006369427,2.1 - Buy,24.289427,0.89
Telus Corporation,TU,NYSE,2023-04-02 19:00:00,0.069645606,1.9 - Buy,23.638556,1.356
Grupo Televisa S.A.,TV,NYSE,2022-06-09 19:00:00,0.07592191,3.0 - Hold,,0.35
Tennessee Valley Authority,TVC,NYSE,2023-02-28 18:00:00,,,,
Tennessee Valley Authority,TVE,NYSE,2023-04-30 19:00:00,,2.0 - Buy,,
Tradeweb Markets Inc.,TW,NasdaqGS,2023-03-14 19:00:00,0.0045688176,2.1 - Buy,49.791946,0.32
Two Harbors Investment Corp,TWO,NYSE,2023-01-26 18:00:00,0.18448637,2.8 - Hold,6.9804883,2.64
Ternium S.A. Ternium S.A.,TX,NYSE,2022-11-21 18:00:00,0.06845842,2.2 - Buy,4.772348,2.7
Texas Instruments Incorporated,TXN,NasdaqGS,2023-02-13 18:00:00,0.026893744,2.7 - Hold,18.984995,4.69
"Texas Roadhouse, Inc.",TXRH,NasdaqGS,2023-03-23 19:00:00,0.0175757,2.3 - Buy,27.140703,1.84
Textron Inc.,TXT,NYSE,2023-03-31 19:00:00,0.0012091898,,17.341902,0.08
Tri Continental Corporation Pre,TY-P,NYSE,2023-04-02 19:00:00,,,,
"CVR Partners, LP",UAN,NYSE,2023-03-12 19:00:00,0.2963231,3.0 - Hold,3.3892481,24.58
Urstadt Biddle Properties Inc.,UBA,NYSE,2023-01-12 18:00:00,0.054468326,2.3 - Buy,27.703125,0.963
"United Bancorp, Inc.",UBCP,NasdaqCM,2023-03-19 19:00:00,0.059984516,2.0 - Buy,9.025641,0.775
United Security Bancshares,UBFO,NasdaqGS,2023-01-18 18:00:00,0.06832298,,7.340909,0.44
Urstadt Biddle Properties Inc.,UBP,NYSE,2023-01-12 18:00:00,0.061572887,,25.359375,0.963
UBS Group AG Registered,UBS,NYSE,2023-04-13 19:00:00,0.029364657,2.5 - Buy,9.0,0.55
"United Bankshares, Inc.",UBSI,NasdaqGS,2023-04-02 19:00:00,0.040770102,2.8 - Hold,13.669118,1.44
"United Community Banks, Inc.",UCBI,NasdaqGS,2023-04-04 19:00:00,0.031828277,2.6 - Hold,11.38,0.86
"United Community Banks, Inc. - ",UCBIO,NasdaqGS,2023-03-14 19:00:00,0.039206747,,8.670212,0.86
"UDR, Inc.",UDR,NYSE,2023-01-30 18:00:00,0.037475344,2.3 - Buy,153.65385,1.52
Urban Edge Properties,UE,NYSE,2023-03-30 19:00:00,0.0453579,2.0 - Buy,35.358974,0.64
"United Fire Group, Inc",UFCS,NasdaqGS,2023-03-23 19:00:00,0.024667189,3.5 - Hold,45.31035,0.63
"UFP Industries, Inc.",UFPI,NasdaqGS,2023-03-14 19:00:00,0.012126628,2.0 - Buy,7.306912,0.95
"United-Guardian, Inc.",UG,NasdaqGM,2022-12-06 18:00:00,0.09883721,,15.757574,1.02
UGI Corporation,UGI,NYSE,2023-03-31 19:00:00,0.041113675,3.0 - Hold,40.4023,1.425
UGI Corporation Corporate,UGIC,NYSE,2023-02-28 18:00:00,0.017329441,,11.465358,1.425
Ultrapar Participacoes S.A. (Ne,UGP,NYSE,2023-03-12 19:00:00,0.2056,2.4 - Buy,9.846154,0.514
U-Haul Holding Company,UHAL,NYSE,2022-09-19 19:00:00,0.0,2.0 - Buy,13.266516,0.0
U-Haul Holding Company Series N,UHAL-B,NYSE,2023-03-26 19:00:00,0.0,,11.657719,0.0
"Universal Health Services, Inc.",UHS,NYSE,2023-03-14 19:00:00,0.00679983,2.8 - Hold,13.125813,0.8
Universal Health Realty Income ,UHT,NYSE,2023-03-30 19:00:00,0.057805818,,32.431374,2.84
Ubiquiti Inc.,UI,NYSE,2023-02-20 18:00:00,0.009166603,3.2 - Hold,47.81429,2.4
United Insurance Holdings Corp.,UIHC,NasdaqCM,2022-03-15 19:00:00,0.023904381,3.0 - Hold,,0.06
Unilever PLC,UL,NYSE,2023-03-20 19:00:00,0.033938408,2.5 - Buy,15.935899,1.664
"Universal Logistics Holdings, I",ULH,NasdaqGS,2023-04-02 19:00:00,0.015429831,3.0 - Hold,4.1050224,0.42
UMB Financial Corporation,UMBF,NasdaqGS,2023-04-02 19:00:00,0.023100775,2.8 - Hold,7.326599,1.49
United Microelectronics Corpora,UMC,NYSE,2022-07-20 19:00:00,0.43269232,2.7 - Hold,8.5,3.6
"UMH Properties, Inc.",UMH,NYSE,2023-03-14 19:00:00,0.05445882,1.6 - Buy,,0.8
"Union Bankshares, Inc.",UNB,NasdaqGM,2023-02-01 18:00:00,0.0634278,,8.579296,1.41
Unifirst Corporation,UNF,NYSE,2023-03-29 19:00:00,0.006403811,2.7 - Hold,35.46691,1.21
UnitedHealth Group Incorporated,UNH,NYSE,2023-03-20 19:00:00,0.013750725,1.8 - Buy,22.24411,6.4
Uniti Group Inc.,UNIT,NasdaqGS,2023-04-13 19:00:00,0.1591512,2.8 - Hold,,0.6
Unum Group,UNM,NYSE,2023-02-16 18:00:00,0.0340729,2.7 - Hold,6.2252836,1.29
Union Pacific Corporation,UNP,NYSE,2023-03-30 19:00:00,0.026452823,2.3 - Buy,17.505444,5.08
"Unity Bancorp, Inc.",UNTY,NasdaqGM,2023-03-23 19:00:00,0.018550474,1.7 - Buy,6.5598884,0.43
"Upbound Group, Inc.",UPBD,NasdaqGS,2023-01-09 18:00:00,0.05539715,2.1 - Buy,117.571434,1.36
"United Parcel Service, Inc.",UPS,NYSE,2023-03-09 18:00:00,0.032978952,2.4 - Buy,14.30137,6.08
"United Rentals, Inc.",URI,NYSE,2023-02-21 18:00:00,0.0,2.4 - Buy,13.89157,0.0
"USA Compression Partners, LP",USAC,NYSE,2023-02-02 18:00:00,0.10584677,3.2 - Hold,,2.1
U.S. Bancorp,USB,NYSE,2023-01-16 18:00:00,0.053047407,2.5 - Buy,10.418338,1.88
USD Partners LP,USDP,NYSE,2023-02-16 18:00:00,0.18029197,1.0 - Strong Buy,,0.494
United Maritime Corporation,USEA,NasdaqCM,2023-04-05 19:00:00,0.0,,0.6266095,0.0
U.S. Energy Corp.,USEG,NasdaqCM,2023-02-22 18:00:00,0.036956523,2.0 - Buy,,0.068
"United States Lime & Minerals, ",USLM,NasdaqGS,2023-03-16 19:00:00,0.0053687673,,19.130272,0.8
"U.S. Physical Therapy, Inc.",USPH,NYSE,2023-04-06 19:00:00,0.017485872,2.0 - Buy,43.20179,1.64
UNITIL Corporation,UTL,NYSE,2023-02-27 18:00:00,0.028566195,2.7 - Hold,21.09542,1.56
"Utah Medical Products, Inc.",UTMD,NasdaqGS,2023-04-03 19:00:00,0.012717646,,21.060135,1.165
Utz Brands Inc,UTZ,NYSE,2023-01-04 18:00:00,0.012935617,2.8 - Hold,,0.219
UNIVERSAL INSURANCE HOLDINGS IN,UVE,NYSE,2023-03-15 19:00:00,0.034353193,2.5 - Buy,,0.64
Univest Financial Corporation,UVSP,NasdaqGS,2023-02-21 18:00:00,0.033762056,2.7 - Hold,9.89313,0.84
Universal Corporation,UVV,NYSE,2023-04-30 19:00:00,0.060963813,,13.420779,3.15
UWM Holdings Corporation,UWMC,NYSE,2023-04-10 19:00:00,0.08752735,3.2 - Hold,8.381295,0.4
United States Cellular Corporat,UZD,NYSE,2023-02-28 18:00:00,,,,
United States Cellular Corporat,UZE,NYSE,2023-02-28 18:00:00,,,,
United States Cellular Corporat,UZF,NYSE,2023-02-28 18:00:00,,,,
Visa Inc.,V,NYSE,2023-02-28 18:00:00,0.007625826,1.8 - Buy,30.713276,1.65
Virginia National Bankshares Co,VABK,NasdaqCM,2023-03-23 19:00:00,0.03199147,,8.82904,1.2
Marriott Vacations Worldwide Co,VAC,NYSE,2023-03-15 19:00:00,0.01923794,1.9 - Buy,15.723255,2.58
VALE S.A.,VALE,NYSE,2023-03-28 19:00:00,0.2505188,2.4 - Buy,4.50578,3.863
"Value Line, Inc.",VALU,NasdaqCM,2023-02-09 18:00:00,0.021824531,,26.565716,1.0
Village Bank and Trust Financia,VBFC,NasdaqCM,2023-03-16 19:00:00,0.01136141,,9.697509,0.58
VersaBank,VBNK,NasdaqGS,2023-04-29 19:00:00,0.014025246,1.0 - Strong Buy,10.746268,0.1
"Veritex Holdings, Inc.",VBTX,NasdaqGM,2023-02-23 18:00:00,0.04195071,2.3 - Buy,7.202952,0.8
"Victory Capital Holdings, Inc. ",VCTR,NasdaqGS,2023-03-26 19:00:00,0.03362475,2.6 - Hold,8.420613,1.0
Vermilion Energy Inc.,VET,NYSE,2023-04-16 19:00:00,0.022417935,2.0 - Buy,2.367619,0.28
V.F. Corporation,VFC,NYSE,2023-03-20 19:00:00,0.09427767,2.8 - Hold,19.445454,2.01
Vector Group Ltd.,VGR,NYSE,2023-03-29 19:00:00,0.067854114,1.5 - Strong Buy,11.8,0.8
"Valhi, Inc.",VHI,NYSE,2023-03-27 19:00:00,0.018202502,,5.735294,0.32
"Via Renewables, Inc.",VIA,NasdaqGS,2023-03-14 19:00:00,0.14705883,3.0 - Hold,,0.725
"Via Renewables, Inc. - 8.75% Se",VIASP,NasdaqGS,2023-04-16 19:00:00,0.03075944,,20.672224,0.725
VICI Properties Inc.,VICI,NYSE,2023-04-05 19:00:00,0.047423333,1.7 - Buy,24.92126,1.5
Vinci Partners Investments Ltd.,VINP,NasdaqGS,2023-03-14 19:00:00,0.42891428,2.0 - Buy,11.415585,3.753
"Virtu Financial, Inc.",VIRT,NasdaqGS,2023-03-14 19:00:00,0.053993247,2.6 - Hold,7.1839995,0.96
Telefonica Brasil S.A.,VIV,NYSE,2022-10-24 19:00:00,0.22063914,2.4 - Buy,15.833333,1.657
"Village Super Market, Inc.",VLGEA,NasdaqGS,2023-01-25 18:00:00,0.043159258,,10.171053,1.0
Valero Energy Corporation,VLO,NYSE,2023-03-15 19:00:00,0.031528994,1.9 - Buy,4.6361647,3.92
Valley National Bancorp,VLY,NasdaqGS,2023-04-02 19:00:00,0.04517454,1.9 - Buy,8.634783,0.44
Valley National Bancorp - 5.5% ,VLYPO,NasdaqGS,2023-03-29 19:00:00,0.021359222,,20.099098,0.44
Valley National Bancorp - 6.25%,VLYPP,NasdaqGS,2023-03-29 19:00:00,0.020323327,,19.765766,0.44
Vulcan Materials Company (Holdi,VMC,NYSE,2023-03-19 19:00:00,0.009827406,2.0 - Buy,38.385685,1.6
"Valmont Industries, Inc.",VMI,NYSE,2023-04-13 19:00:00,0.00739844,1.9 - Buy,26.75221,2.2
Vornado Realty Trust,VNO,NYSE,2023-02-09 18:00:00,0.13192283,3.4 - Hold,,2.12
Viper Energy Partners LP,VNOM,NasdaqGS,2023-03-09 18:00:00,0.093111284,1.9 - Buy,14.136843,2.46
Vontier Corporation,VNT,NYSE,2023-03-22 19:00:00,0.0039401106,2.5 - Buy,10.506123,0.1
Vodafone Group Plc,VOD,NasdaqGS,2023-02-02 18:00:00,0.007908612,1.5 - Strong Buy,14.986667,0.09
Vox Royalty Corp.,VOXR,NasdaqCM,2023-01-12 18:00:00,0.008510638,,,0.02
"Voya Financial, Inc.",VOYA,NYSE,2023-03-28 19:00:00,0.01231148,2.0 - Buy,16.09489,0.8
"Verisk Analytics, Inc.",VRSK,NasdaqGS,2023-03-30 19:00:00,0.006890037,2.4 - Buy,27.78341,1.24
"Vertiv Holdings, LLC",VRT,NYSE,2022-12-14 18:00:00,0.00075075077,2.2 - Buy,,0.01
"Virtus Investment Partners, Inc",VRTS,NasdaqGS,2023-05-14 19:00:00,0.03682488,3.5 - Hold,11.405826,6.3
Veritiv Corporation,VRTV,NYSE,2023-03-30 19:00:00,0.010405484,1.0 - Strong Buy,5.3881197,1.26
VSE Corporation,VSEC,NasdaqGS,2023-05-16 19:00:00,0.00952381,1.8 - Buy,19.336363,0.4
"Vishay Intertechnology, Inc.",VSH,NYSE,2023-03-29 19:00:00,0.018903593,2.7 - Hold,7.5069447,0.4
Vistra Corp.,VST,NYSE,2023-03-30 19:00:00,0.029659975,1.7 - Buy,,0.724
"Ventas, Inc.",VTR,NYSE,2023-01-18 18:00:00,0.03900325,2.1 - Buy,,1.8
Viatris Inc.,VTRS,NasdaqGS,2023-03-16 19:00:00,0.050526313,2.6 - Hold,5.757576,0.48
"Vitesse Energy, Inc.",VTS,NYSE,2023-03-30 19:00:00,0.030048078,1.7 - Buy,6.3605947,0.5
Valvoline Inc.,VVV,NYSE,2022-12-14 18:00:00,0.014961102,2.1 - Buy,59.05263,0.5
Verizon Communications Inc.,VZ,NYSE,2023-04-30 19:00:00,0.069751754,2.8 - Hold,7.200788,2.585
Westinghouse Air Brake Technolo,WAB,NYSE,2023-03-09 18:00:00,0.0062350617,2.6 - Hold,29.142424,0.6
Westamerica Bancorporation,WABC,NasdaqGS,2023-02-16 18:00:00,0.034454472,3.0 - Hold,11.565517,1.68
"Washington Federal, Inc.",WAFD,NasdaqGS,2023-03-09 18:00:00,0.02284264,2.0 - Buy,8.36508,0.72
"Washington Federal, Inc. - Depo",WAFDP,NasdaqGS,2023-04-14 19:00:00,0.04639175,,5.8911614,0.72
Western Alliance Bancorporation,WAL,NYSE,2023-03-02 18:00:00,0.043894902,1.8 - Buy,3.0732722,1.42
"Washington Trust Bancorp, Inc.",WASH,NasdaqGS,2023-01-05 18:00:00,0.06255381,3.0 - Hold,9.131513,2.18
"Walgreens Boots Alliance, Inc.",WBA,NasdaqGS,2023-03-09 18:00:00,0.057096,2.9 - Hold,,1.915
Webster Financial Corporation,WBS,NYSE,2023-02-16 18:00:00,0.04195071,2.0 - Buy,11.382682,1.6
"WESCO International, Inc.",WCC,NYSE,2023-03-30 19:00:00,0.0,1.8 - Buy,10.3188505,0.0
"Waste Connections, Inc.",WCN,NYSE,2023-03-14 19:00:00,0.0069979266,1.9 - Buy,42.0,0.945
"Walker & Dunlop, Inc",WD,NYSE,2023-03-22 19:00:00,0.03079687,1.8 - Buy,12.615756,2.4
WD-40 Company,WDFC,NasdaqGS,2023-01-30 18:00:00,0.018248806,3.0 - Hold,38.195652,3.17
Woodside Energy Group Limited,WDS,NYSE,2023-04-04 19:00:00,0.12157617,,5.081081,2.53
"WEC Energy Group, Inc.",WEC,NYSE,2023-02-28 18:00:00,0.030731862,2.6 - Hold,20.84835,2.91
Welltower Inc.,WELL,NYSE,2023-03-07 18:00:00,0.034245614,2.1 - Buy,202.42857,2.44
Wendy's Company (The),WEN,NasdaqGS,2023-03-14 19:00:00,0.024166264,2.4 - Buy,25.487804,0.5
"Werner Enterprises, Inc.",WERN,NasdaqGS,2023-05-02 19:00:00,0.011564626,2.4 - Buy,11.880319,0.51
"Western Midstream Partners, LP",WES,NYSE,2023-02-12 18:00:00,0.081566066,1.9 - Buy,8.81119,2.0
"Weyco Group, Inc.",WEYS,NasdaqGS,2023-03-30 19:00:00,0.04324324,,7.196825,0.96
Woori Financial Group Inc.,WF,NYSE,2022-08-17 19:00:00,45.491142,3.0 - Hold,2.7731733,1130.0
Wells Fargo & Company,WFC,NYSE,2023-02-28 18:00:00,0.02831403,2.1 - Buy,12.927631,1.1
